Business_Name,Rating,Total_Reviews,Stars,Review
Sports World Reforma,4.1,529,,"El aire acondicionado del vestidor de hombres no sirve desde septiembre y cuando uno se queja todos dicen una historia distinta (que sí sirve, que el proveedor de pastillas ha quedado mal, etc.). Hace más de una semana marqué al Centro de Atención telefónica y me comentaron que le darían seguimiento y me mandarían un correo (cuestión que no ha sucedido). Esto sucede porque el gerente nunca ha puesto pie en el gimnasio.  En fin... llegamos al grado que el aire se gotea en los lockers y la solución es poner una cubeta (para lo que cuesta el club es irrisorio 😂)"
Sports World Reforma,4.1,529,,"El lugar está bien equipado aunque lleno por lo regular, duchas aveces huelen a drenaje.
Atención telefónica explican a medias al llegar a contratar aparecen costos sorpresa."
Sports World Reforma,4.1,529,,"I want to make a complaint about your services at the Reforma Branch. I am a digital nomad and paid a monthly fee to train there till December 20th. When I arrived there last week, I said that I needed to train with my personal trainer and paid what Mr. Rubens asked me to. I’ve been going there for a week and it was amazing. Today, I was interrupted several times during practice by the manager saying my personal trainer couldn’t help me. I am neurodivergent and I need his assistance. I got very mad because it’s unquestionable for me that you interrupt a person while he is training. I argued with the manager and I want a refund."
Sports World Reforma,4.1,529,,"Lo único bueno es la ubicación y la vista. El equipo no está actualizado. A veces no tienen ni batería algunos. No ofrecen ningún tipo de ayuda para saber hacer ejercicios o incluso para hacer rutinas, ahora te envían por una app unos vídeos sin preguntarte tus metas o que buscas. Su servicio está cada vez más decadente."
Sports World Reforma,4.1,529,,"El gimnasio sports world reforma es un buen lugar para hacer ejercicio y relajarse. Voy a este gimnasio desde rl año pasado y me gusta su servicio y sus instalaciones.

Los equipos son modernos y están en excelentes condiciones, porque les dan mantenimiento constante. Tienen clases de yoga y de box, que son muy divertidas y dinámicas. También tienen un área de aparatos para fisicoculturismo, que es amplia y bien equipada.

El gimnasio tiene vapor y sauna, que son ideales para relajar los músculos después de entrenar. Además, el gimnasio tiene una gran vista hacia la glorieta del ahuehuete, que es un lugar emblemático de la ciudad.

Lo único que no me gusta del gimnasio es que no tiene alberca, que es algo que me hubiera gustado tener. También es un poco pequeño y se llena mucho de gente en las mañanas, lo que hace que a veces haya que esperar para usar los equipos o las clases.

Le doy 4 estrellas al gimnasio sports world reforma, porque me parece un lugar de calidad y con buen servicio.

Me gustaría una alberca de sportsworld en la zona, ya que de todos los clubes de la cadena en esta zona ninguno cuenta con una alberca."
Sports World Reforma,4.1,529,,Fui al SW de Culiacán y la gente que viene aquí está más buchona pero en versión Unión de Tepito + Js malas de Zona
Sports World Reforma,4.1,529,,"Excelente servicio y trato a los socios.

Instalaciones en excelentes condiciones. Los entrenadores son muy amables.

Cuenta con bicicletero dentro del edificio lo cual vuelve tu estancia mucho más tranquila para quienes viajamos en 🚲"
Sports World Reforma,4.1,529,,"Update

Ya no estoy feliz en esta sucursal.

- Van más de 2 meses sin que puedan reponer las clases de fitness que quitaron en lunes y sábado. Esto lo dije hace 1 mes y medio, me llamaron y me explicaron la situación El tiempo ha pasado y sigue sin resolverse. Es decir, te leen, te llaman pero no se ven soluciones.
- En una ocasión, un instructor no fue, el pizarrón de afuera seguía marcando la clase y como 8 personas esperando hasta por 15 minutos y nadie del staff fue para darse cuenta y avisarles. Quién sabe en dónde estaban.
- Y lo peor, ahora cambiaron el acceso de reconocimiento facial a huella 🤦🏻‍♀️ así o más retroceso. En lo personal esos aparatos no leen mi huella entonces ahora voy a tener que esperar que esté alguien en recepción para poder entrar o salir.

Esto va decayendo cada vez más ☹️

___________________

- A veces no hay agua de bebedero 😩
- Me encanta que tengan las clases de les mills, especialmente BodyCombat.
- Amo que tenga sauna.
- No amo el sistema de préstamo de toallas, aunque lo entiendo porque aunque es increíble, la gente se vuela las toallas 🙄🤦🏻‍♀️ que oso pero así es México.
- Pilates reformer, otra de mis tops clases.
- Les aplaudo mucho que a pesar de tener varios años el equipo de pesas se mantiene en muy buenas condiciones, lo mismo las caminadoras, elípticas etc.
En resumen, estoy feliz con la marca y esta sucursal en específico 😊"
Sports World Reforma,4.1,529,,"El gym es un sueño, en una excelente ubicación y Alheli de recepción es una gran anfitriona 5 estrellas para ella"
Sports World Reforma,4.1,529,,"Excelente lugar para hacer ejercicio y muy céntrico, sólo tratar de evitar la hora picó de los gimnasio."
Sports World Reforma,4.1,529,,"Un gimnasio con muchos aspectos excelentes y algunos pésimos: las instalaciones son perfectas, es moderno, impoluto y tiene vistas increíbles, además de clases variadas programables desde su app y con instructores supercalificados. Sin embargo, los entrenadores brillan por su ausencia."
Sports World Reforma,4.1,529,,"Demasiado lleno, equipos están en muy mal estado y la limpieza de los baños es deficiente."
Sports World Reforma,4.1,529,,"Excelente lugar para entrenar, tiene más de 3 meses que no sirve el aire acondicionado en el vestidor de hombres y no dan solución."
Sports World Reforma,4.1,529,,No hay servicio de toallas
Sports World Reforma,4.1,529,,Excelente
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
Sports World Reforma,4.1,529,,
SPORTS WORLD ROma,4.2,569,3,"Fui con pase para un día. El precio con relación a las instalaciones la verdad que no lo vale. 350 pesos el pase de un día. No hay donde servirse agua, las puertas de los baños están peligrosas (pesan y tienes que tener MUCHO cuidado o se te cierran en la mano) y no hay suficiente espacio en el área de pesas . La disposición de todas las personas que trabajan en SW es muy buena, pero me parece que solo vale la pena si tienes una membresía más a largo plazo en donde puedas tomar ventaja de las clases."
SPORTS WORLD ROma,4.2,569,4,"Buen gimnasio, con variedad de aparatos y muchas opciones de cardio. Podría tener alberca porque tiene mucho espacio desperdiciado en el estacionamiento. En general esta limpio, solo las regaderas lucen un poco descuidadas"
SPORTS WORLD ROma,4.2,569,1,"Recientemente tuve una experiencia desafortunada en este gimnasio. Los datos de mi tarjeta fueron comprometidos por la empleada que me inscribió. Cuando informé de este incidente a la supervisión, no recibí la atención esperada, lo cual fue decepcionante. Además, me siento incómoda al asistir al gimnasio ahora, ya que frecuentemente me encuentro con la misma empleada en la zona de los lockers, lo que genera una sensación de inseguridad. Creo que es crucial mejorar la gestión de la seguridad y la atención al cliente en este establecimiento."
SPORTS WORLD ROma,4.2,569,2,"Not recommended for travelers. Day and week passes more than some of the nicest gyms in US, Canada and Europe. $350 pesos for a day. It would have to be a full spa/club level experience to demand such a price."
SPORTS WORLD ROma,4.2,569,1,"Have to be very careful on signing up if you're a traveller because they will auotmatically charge your card every month.

If you are in and out of the country often, every time you sign up again they will charge around a 50usd rejoining fee

The gym itself is pretty average and is always busy for 150 usd p/m

Only value is the sauna really"
SPORTS WORLD ROma,4.2,569,3,Esta bien el lugar. Se ve limpio. Lo malo es que si quieres clases de funcional deben pagarse aparte y no se incluyen en la membresía.
SPORTS WORLD ROma,4.2,569,1,"Las instalaciones están descuidadas y sucias. El costo del club no vale por lo que se recibe en servicios (equipo de pilates, baños, duchas, vapor)…"
SPORTS WORLD ROma,4.2,569,4,"La sucursal no es tan grande como otras, falta la alberca eso le daría un plus y en aparatos también me gustaría que hubiera más variedad, tienen muchas caminadoras que no se usan y mucha gente que si usa aparatos y mancuernas, el staff es muy amigable y siempre habrá alguien que te de atención."
SPORTS WORLD ROma,4.2,569,5,Es el SportsWorld que más me gusta. Esta muy limpio y tiene gran variedad de aparatos. Muy amables en la entrada.
SPORTS WORLD ROma,4.2,569,5,"Personal muy amable, sólo un poco más lleno en comparación con otros SW de la ciudad."
SPORTS WORLD ROma,4.2,569,1,"BASURA, no sirve la app, no sirven sus sistemas y tengo q perder mi tiempo resolviendo sus problemas, acabo de pagar anualidad y me arrepiento. MEJOR USEN FITPASS"
SPORTS WORLD ROma,4.2,569,3,"Buen lugar, solo le falta mucho a la atención en recepción,"
SPORTS WORLD ROma,4.2,569,1,"Super expensive for what you get. Dirty bathrooms, especially the showers. It gets very crowded in the evening."
SPORTS WORLD ROma,4.2,569,4,Excelente ubicación e instalaciones
SPORTS WORLD ROma,4.2,569,5,Excelente todo.
SPORTS WORLD ROma,4.2,569,3,Smartfit
SPORTS WORLD ROma,4.2,569,5,Comfortable
SPORTS WORLD ROma,4.2,569,3,
SPORTS WORLD ROma,4.2,569,5,
SPORTS WORLD ROma,4.2,569,5,
SPORTS WORLD ROma,4.2,569,5,
SPORTS WORLD ROma,4.2,569,5,
SPORTS WORLD ROma,4.2,569,4,
SPORTS WORLD ROma,4.2,569,5,
SPORTS WORLD ROma,4.2,569,4,
SPORTS WORLD ROma,4.2,569,4,
SPORTS WORLD ROma,4.2,569,5,
SPORTS WORLD ROma,4.2,569,5,
SPORTS WORLD ROma,4.2,569,1,
SPORTS WORLD ROma,4.2,569,5,
Sports World Saltillo,4.5,128,2,Siempre hay mucha gente después de las 9:00am y las clases de pilates están ocupadas todo el tiempo.
Sports World Saltillo,4.5,128,5,Excelente instalaciones - Alberca excelente- Variedad de aparatos- Instructores capacitados.
Sports World Saltillo,4.5,128,3,"Algunas veces no hay disponibilidad de toallas por días, todo lo demás bien"
Sports World Saltillo,4.5,128,4,
Sports World Saltillo,4.5,128,5,
Sports World Saltillo,4.5,128,5,
Sports World Saltillo,4.5,128,5,
Sports World Saltillo,4.5,128,4,
Sports World Saltillo,4.5,128,5,
Sports World San Ángel,4.2,402,5,"Me encanto el lugar tienen todos los aparatos súper agusto, la regadera sale súper rica el agua, la sauna y baños son muy grandes a comparación de otros club de sport word, me encanta este lugar es uno de mis favoritos a pesar que soy foránea"
Sports World San Ángel,4.2,402,3,Le hace falta mantenimiento varías máquinas no funcionan. Le hacen falta aparatos más nuevos igual ya están muuuy viejos. Sauna y vapor eso sí excelentes a comparación de otros y nunca está lleno.
Sports World San Ángel,4.2,402,3,"Alberca chica de 18 o 20m, en desnivel un extremo muy bajo y el otro hondo no pisas, está bueno para practicar patada 🦵 y flotación pero pequeña, estacionamiento muy pequeño con valet creo que conviene estacionarse en plaza Inn, puntos a favor regaderas sale rápido el agua caliente y tienen cuartos de squash que no he visto en otros clubes"
Sports World San Ángel,4.2,402,5,"Un club muy amplio, cuenta con canchas de tenis, de basket, de padel, telas, muro para escalar, alberca...entre otros.
Único gran detalle es que hay unos horarios en los que no hay ningún instructor de piso, pareciera que es la hora de la comida y todos se van, no es como que se turnen. Así que si necesitas ayuda con algo, habrá momentos dónde no habra quién te auxilie. Fuera de eso, todo muy bien.
El personal de recepción y de ventas siempre con muy buena actitud."
Sports World San Ángel,4.2,402,5,"Amo este lugar, el personal es el más amable, el ambiente es siempre amigable,  muuuuuchas clases, el estacionamiento barato. AMO ESTA SUCURSAL"
Sports World San Ángel,4.2,402,1,"ESTAFA: el mes pasado me ofrecieron un ""paquete"" que resultó que no existía. Consistía en una membresia híbrida con 5 entradas por mes y en la compra de la membresía me regalaban 5 pases que nunca me dieron. Después de llamar y hablar con varios empleados, NADIE se hizo responsable, solo me han dado largas. !QUÉ DECEPCIÓN!"
Sports World San Ángel,4.2,402,4,"Muy buenos espacios, oferta deportiva buena, estacionamiento muy muy pequeño"
Sports World San Ángel,4.2,402,4,"Muy buena, sólo uso la alberca,  regaderas y vestidores. Tengo más de 30 años asistiendo a ese club."
Sports World San Ángel,4.2,402,5,"Excelente servicio en todas las áreas recepción y acondicionamiento físico,
El club limpio y todo funcionando."
Sports World San Ángel,4.2,402,5,"Pequeño lugar pero muy cómodo, aire acondicionado, la alberca muy limpia, recomendado al 100"
Sports World San Ángel,4.2,402,5,"Un gym completo, hoy volví a asistir a este lugar y me agrada la persona en recepción, no se su nombre pero es hombre y es buena onda.
Excelente lugar y todo a la perfección.
10 de 10 en todos los aspectos."
Sports World San Ángel,4.2,402,3,Muy viejo este club pero se entrena bien
Sports World San Ángel,4.2,402,5,Me encanta hacer pierna en este gym
Sports World San Ángel,4.2,402,5,So far so good. Will come back.
Sports World San Ángel,4.2,402,5,"Pádel, Squash y buen servicio"
Sports World San Ángel,4.2,402,5,Buen club
Sports World San Ángel,4.2,402,5,"Excelente atención del personal de ventas, Gerardo Amador me atendió muy bien y muy atentos todos los chicos de SW"
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,4,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,4,
Sports World San Ángel,4.2,402,4,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,4,
Sports World San Ángel,4.2,402,5,"Me encanto el lugar tienen todos los aparatos súper agusto, la regadera sale súper rica el agua, la sauna y baños son muy grandes a comparación de otros club de sport word, me encanta este lugar es uno de mis favoritos a pesar que soy foránea"
Sports World San Ángel,4.2,402,3,Le hace falta mantenimiento varías máquinas no funcionan. Le hacen falta aparatos más nuevos igual ya están muuuy viejos. Sauna y vapor eso sí excelentes a comparación de otros y nunca está lleno.
Sports World San Ángel,4.2,402,3,"Alberca chica de 18 o 20m, en desnivel un extremo muy bajo y el otro hondo no pisas, está bueno para practicar patada 🦵 y flotación pero pequeña, estacionamiento muy pequeño con valet creo que conviene estacionarse en plaza Inn, puntos a favor regaderas sale rápido el agua caliente y tienen cuartos de squash que no he visto en otros clubes"
Sports World San Ángel,4.2,402,5,"Un club muy amplio, cuenta con canchas de tenis, de basket, de padel, telas, muro para escalar, alberca...entre otros.
Único gran detalle es que hay unos horarios en los que no hay ningún instructor de piso, pareciera que es la hora de la comida y todos se van, no es como que se turnen. Así que si necesitas ayuda con algo, habrá momentos dónde no habra quién te auxilie. Fuera de eso, todo muy bien.
El personal de recepción y de ventas siempre con muy buena actitud."
Sports World San Ángel,4.2,402,5,"Amo este lugar, el personal es el más amable, el ambiente es siempre amigable,  muuuuuchas clases, el estacionamiento barato. AMO ESTA SUCURSAL"
Sports World San Ángel,4.2,402,1,"ESTAFA: el mes pasado me ofrecieron un ""paquete"" que resultó que no existía. Consistía en una membresia híbrida con 5 entradas por mes y en la compra de la membresía me regalaban 5 pases que nunca me dieron. Después de llamar y hablar con varios empleados, NADIE se hizo responsable, solo me han dado largas. !QUÉ DECEPCIÓN!"
Sports World San Ángel,4.2,402,4,"Muy buenos espacios, oferta deportiva buena, estacionamiento muy muy pequeño"
Sports World San Ángel,4.2,402,4,"Muy buena, sólo uso la alberca,  regaderas y vestidores. Tengo más de 30 años asistiendo a ese club."
Sports World San Ángel,4.2,402,5,"Excelente servicio en todas las áreas recepción y acondicionamiento físico,
El club limpio y todo funcionando."
Sports World San Ángel,4.2,402,5,"Pequeño lugar pero muy cómodo, aire acondicionado, la alberca muy limpia, recomendado al 100"
Sports World San Ángel,4.2,402,5,"Un gym completo, hoy volví a asistir a este lugar y me agrada la persona en recepción, no se su nombre pero es hombre y es buena onda.
Excelente lugar y todo a la perfección.
10 de 10 en todos los aspectos."
Sports World San Ángel,4.2,402,3,Muy viejo este club pero se entrena bien
Sports World San Ángel,4.2,402,5,Me encanta hacer pierna en este gym
Sports World San Ángel,4.2,402,5,So far so good. Will come back.
Sports World San Ángel,4.2,402,5,"Pádel, Squash y buen servicio"
Sports World San Ángel,4.2,402,5,Buen club
Sports World San Ángel,4.2,402,5,"Excelente atención del personal de ventas, Gerardo Amador me atendió muy bien y muy atentos todos los chicos de SW"
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,4,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,4,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,4,
Sports World San Ángel,4.2,402,5,
Sports World San Ángel,4.2,402,4,
Sports World San Jerónimo,4.3,353,4,"Las instalaciones son adecuadas, a pesar de ya tener sus años en general se mantienen en buen estado. La alberca me gusta mucho."
Sports World San Jerónimo,4.3,353,4,"Muy amplio, cuenta con zona de pesas, salones, zona para niños, sauna, vapor ♨️, regaderas, cambiadores, lockers, zona de cardio."
Sports World San Jerónimo,4.3,353,2,"En general no es un mal lugar pues el área de pesas está bien, un espacio  algo reducido y los couch no son tan amables.
La alberca si está en pésimas condiciones ya que el piso se esta despegando y el material  te lastima, no controlan la cantidad de personas por lo que hay de 4 a 5 o hasta 6 personas en un solo carril lo que dificulta mucho realizar tu actividad."
Sports World San Jerónimo,4.3,353,3,"Lugar pequeño, es un laberinto ese sw, la alberca es solo de 3 carriles, tiene sus 25m es con domo en primavera si da duro el sol en ese invernadero, falta manteniendo al azulejo de la alberca hay pedazos desprendidos que pueden ocasionar cortes en la piel"
Sports World San Jerónimo,4.3,353,4,"One of a popular chain of well-equipped high end gyms. Quite good but also very expensive, especially for Mexico"
Sports World San Jerónimo,4.3,353,5,"Lugar con muy buenas condiciones para ir a hacer ejercicio, instructores amables."
Sports World San Jerónimo,4.3,353,5,"Buen ambiente, tranquilo que permite hacer ejercicio sin contratiempos"
Sports World San Jerónimo,4.3,353,5,"Fácil acceso, buen servicio."
Sports World San Jerónimo,4.3,353,4,Buen lugar
Sports World San Jerónimo,4.3,353,5,Nice
Sports World San Jerónimo,4.3,353,5,
Sports World San Jerónimo,4.3,353,5,
Sports World San Jerónimo,4.3,353,3,
Sports World San Jerónimo,4.3,353,4,
Sports World San Jerónimo,4.3,353,3,
Sports World San Jerónimo,4.3,353,5,
Sports World San Jerónimo,4.3,353,5,
Sports World San Jerónimo,4.3,353,4,
Sports World San Jerónimo,4.3,353,5,
Sports World Santa Fe,4.3,544,1,"Pesimo servicio al cliente de parte de los coaches. Contrate 20 sesiones de entrenamiento personal y de las 4 primeras sesiones el coach se presento solo una y cambio otra de dia, a la hora de pedir reembolso por la pesima experiencia este me fue negado. Mucho cuidado ya que aunque no te provean un servicio igual lo cobran y no reembolsan. Igual el estado de conservacion del gimnasio es muy malo, esta descuidado, todo el piso esta desnivelado y le dan casi nulo mantenimiento al club."
Sports World Santa Fe,4.3,544,4,"Acabo de empezar hace dos semanas aproximadamente en este gimnasio y me gusta bastante, es súper espacioso y las personas en la entrada son muy amables y de muchísima ayuda con cualquier duda que se presente

El gimnasio está amplio y siempre limpio, pero siento que está mal proporcionado, el área de máquinas de cardio esta enorme en comparación con el area de pesas en donde todo se siente apretado, hay varias máquinas pero el área de peso libre es demasiado pequeña, además de que el piso es algo inestable porque tiene algún tipo de tapete amortiguador que no está cuadrado al 100%, me parece algo peligroso y siento que es cuestión de tiempo antes de que alguien se lastime ahí, no se si se le ha dicho a mantenimiento sobre esto.

Las pesas en sí se ven algo viejas, y una de las maquinas con cable necesita algo de aceite porque se le siente bastante fricción, también hace falta una mancuerna de barra recta para la máquina de cables pero al parecer no la han llevado en un par de semanas.

Otra cosa que he notado, en especial en este gym y me imagino que por la zona, es qué hay personas mal educadas que se adueñan de máquinas, creo que sería bueno que hubiera algún cartel o algo recordándole a las personas que tod@s l@s que están en el gym tienen derecho y acceso a las máquinas.
También es molesto ver a personas apartar pesas cuando no las están ocupando, creo que no estaría de más tener algún tipo de reglamento pegado en la pared, es sentido común y etiqueta.

Otra cosa que no entiendo mucho es sobre los salones, al parecer si no hay clase los cierran, me parece casi como desperdiciar espacio.

El área de los baños y alberca siempre están limpios, las regaderas funcionan bien y tienen shampoo y jabón, además de que en los vestidores hay crema corporal también.

En general creo que el gym esta súper bien, pero creo que tiene potencial de estar todavía mucho mejor con algunos pequeños cambios, principalmente en invertir en sus pesas, al final del día no es un gym necesariamente económico, y siento que este tipo de cosas (como las pesas viejas, el piso en mal estado o las máquinas sin funcionar) no deberían tener espacio en un lugar así.

Y la gente, especialmente los gym bros, podrían ser un poco más educados y tener un poco de sentido común y etiqueta."
Sports World Santa Fe,4.3,544,4,"Me encanta el gimnasio pero este año cambiaron su sistema de acceso por uno de lectura de huellas horrible que tarda una eternidad en funcionar (si es que jala). Ojalá pronto lo cambien por que es terrible, todos, hasta los de recepción, lo odiamos"
Sports World Santa Fe,4.3,544,1,"Tried it for some time now, simply not recommend it, unless you don't want a health provider to care about you
Even though the views are great they don't have real UV protection and you get more than skin tan... big opportunities in all maintenance topics, health coaches, customer service, etc. the primary goal is not customer health which made me and friends and family now find a more healthy option"
Sports World Santa Fe,4.3,544,5,"Me encanta aunque podrían tenerlo mejor. Algunas caminadoras no sirven, el reloj no está a la hora. La atención es excelente, todos muy amables"
Sports World Santa Fe,4.3,544,1,Tengan cuidado. Revisen sus estados de cuenta. Yo tengo desde el inicio del año que me salí y este mes han intentado dos veces de cobrarme cómo si aún estuviera inscrita.
Sports World Santa Fe,4.3,544,1,"Las máquinas se rompen a cada rato y tardan semanas en arreglarlas, el internet es bastante malo. El staff muy buena onda de nota que la culpa de los problemas es de los directivos"
Sports World Santa Fe,4.3,544,5,"Mucho mejor que otras sucursales, aquí cierran la alberca hasta las 10:30PM a diferencia de otras sucursales en la CDMX que la cierran a las 10PM, te dan 3 horas de estacionamiento a precio preferencial a diferencia de otras sucursales que solo dan 2. El servicio del staff es de lo mejor."
Sports World Santa Fe,4.3,544,4,"Cancha de padel.en pésimo estado, te tropiezas con lo mal puesto que está El pasto alfombra, y pedazo rotos"
Sports World Santa Fe,4.3,544,5,Excelente instalaciones y excelente servicio
Sports World Santa Fe,4.3,544,5,Muy atento el personal.
Sports World Santa Fe,4.3,544,5,Un lugar para deporte total con instalaciones increíbles y asesores con alta preparación.
Sports World Santa Fe,4.3,544,5,Magnífico
Sports World Santa Fe,4.3,544,5,
Sports World Santa Fe,4.3,544,5,
Sports World Santa Fe,4.3,544,5,
Sports World Santa Fe,4.3,544,3,
Sports World Santa Fe,4.3,544,1,
Sports World Santa Fe,4.3,544,5,
Sports World Santa Fe,4.3,544,5,
Sports World Santa Fe,4.3,544,5,
Sports World Santa Fe,4.3,544,4,
Sports World Santa Fe,4.3,544,4,
Sports World Santa Fe,4.3,544,5,
Sports World Santa Fe,4.3,544,4,
Sports World Satélite,4.1,420,,"Las máquinas son muy viejas, hay aparatos de cardio que no sirven, y no tienen Smith, tiene lo básico pero esperaba más por ser sport world"
Sports World Satélite,4.1,420,,"Es uno de los peores clubes de la cadena. Nunca tienen servicio de Toallas a cualquier hora que vayas, las señoritas de la recepción en turno matutino super groseras, lastima de tener una membresía multi club para clubes como este."
Sports World Satélite,4.1,420,,"Pésima sucursal, frecuentemente no hay toallas, quitaron el ring de box, sin embargo en la página oficial de SW sigue apareciendo como servicio y en las fotos, considero esto un engaño al cliente. Por eso me inscribí a SW, exijo vuelvan a habilitar el área de box con ring."
Sports World Satélite,4.1,420,,"Es una buena opción para el rumbo, sin embargo la alberca es chica, los carriles son angostos y la altura solamente es de 1.07 metros, nada que ver en comparación de otras sucursales de la marca."
Sports World Satélite,4.1,420,,"En general buenas instalaciones,  falta  atención por parte de los instructores , si eres nuevo nadie se acerca a ver en qué ayudarte.
La alberca con carriles muy estrechos."
Sports World Satélite,4.1,420,,El personal muy amable. Se me olvidó donde había dejado mis cosas y estuvieron muy prestos a ayudarme (obviamente todo con el debido cuidado de cerciorarse de que las cosas fueran mias)
Sports World Sonata,4.3,201,3,"Buenas clases con buenos maestros, aunque podrían poner más clases después de las 9am. He ido también a el del triangulo y ellos tienen más clases. También este lugar tiene muchos problemas con el aire acondicionado, las llaves de los baños siempre están goteando, nunca sirven todos los retretes, no hay vestidores, en pocas palabras esta un tanto descuidado."
Sports World Sonata,4.3,201,1,"El dia de ayer nuevamente tuve una mala experiencia ya que el profesor de box un tal Jesus se le pidio amablemente bajara el volumen de su musica y el personal argumento que era a peticion de los socios obviamente no es cierto esto ya que habiamos varios socios muy molestos , no obstante el individuo subio aun mas el volumen y esto sucede cada dia viernes al parecer desconocen ser ellos los empleados y nosotros que somos los clientes no importa nuestra opinion. Cabe destacar que los dias viernes por la tarde no hay ningun gerente ni jefe en turno asi que los empleados manejan el gimnasio a su antojo y hacen y deshacen degradando la imagen y clase del lugar. Al parecer no ven la magnitud de que se abrira un nuevo club muy cerca de ahi obligandonos de inmediato a cambiarnos tan pronto aperture obvio es OMADA ."
Sports World Sonata,4.3,201,2,"Acudí a un passday y desde el inicio la atención es pésima, el chico que me atendió en la entrada estaba en su celular todo el tiempo, no me explicó las instalaciones por lo que tuve que recorrerlas por mi cuenta. Por el costo que tienen las membresías  esperaba una mejor atención. Sobre las instalaciones son buenas, es limpio,  ordenado y los aparatos funcionan bien. Los entrenadores como muchos gimnasios no se acercan a ti, pese a que seas un posible prospecto. Además, los precios de membresía que manejan son variables, cada asesor te da información diferente 🫤."
Sports World Sonata,4.3,201,3,"Buen gym dentro de lo que cabe pero atascado en las tardes/noches. Si vas a renovar ten cuidado porque te hacen ofertas que no van a poder cumplir, lastima"
Sports World Sonata,4.3,201,5,Muy bien
Sports World Sonata,4.3,201,4,Todo Perfecto pero es bastante pequeño
Sports World Sonata,4.3,201,5,El mejor lugar para entrenar
Sports World Sonata,4.3,201,5,Bueno
Sports World Sonata,4.3,201,4,
Sports World Sonata,4.3,201,5,
Sports World Sonata,4.3,201,5,
Sports World Sonata,4.3,201,5,
Sports World Sonata,4.3,201,4,
Sports World Studio,3.4,63,5,"Vine un lunes en la mañana; día lluvioso. El lugar está con madre todas las máquinas son nuevas. En comparación a otras sucursales de SW, acertaron en que se viera fresón. El lugar estaba vacío y pude entrenar agusto. No se si se atasque a otra hora, seguramente mi experiencia sería diferente."
Sports World Studio,3.4,63,4,"Gimnasio pequeño, con equipo apenas suficiente, cuarto de vapor y salones para realizar actividades como spinning y HIIT; lo que lo rescata es el concepto un tanto diferente dentro de la cadena, la ubicación y la calidad del equipo; podría mejorar la atención en recepción y que suban un poco el volumen de la música sin llegar a ser molesto."
Sports World Studio,3.4,63,5,"Es pequeño pero tiene lo necesario, se llena -como todo gym- e n horas pico peroooo, hay buenas clases, el equipo no está viejísimo, al contrario; el staff es amable y te ayuda en todo. A 3 pasos de 3 diferentes supermercados, a media cuadra de Carso… la verdad, vale la pena 😅 …"
Sports World Studio,3.4,63,1,"Muchas decepciones con SW primero nadie quiso darme de alta en el verificador de entrada, me comentaron que fuera a mi club base ya que era mucho trabajo en otro club, luego varias veces se quedaron sin toallas, vas a otro club que no es el tuyo y te ponen cara, y la última es que de un día a otro quitaron Polanco de los multiclub, cuando al principio de año pagas por todos los clubs. No hace la diferencia una persona pero adiós reinscripción. Pd no hagan promociones de todo el año si no se saben administrar y al final quedan mal con el cliente."
Sports World Studio,3.4,63,5,Un buen ambiente para aser ejercicio y si vas en la noche se aprecia muy bonita la vista
Sports World Studio,3.4,63,5,"Me encanta el lugar, el ambiente, el servicio, atención, las clases son increíbles y los coaches súper preparados💗
Vale mucho la pena …"
Sports World Studio,3.4,63,1,Pesimo servicio de la recepcionista Ana que esta en la mañana
Sports World Studio,3.4,63,5,Buena
Sports World Studio,3.4,63,1,cuánto la mensualidad?
Sports World Studio,3.4,63,5,
Sports World Studio,3.4,63,4,
Sports World Studio,3.4,63,5,
Sports World Studio,3.4,63,5,
Sports World Studio,3.4,63,5,"Vine un lunes en la mañana; día lluvioso. El lugar está con madre todas las máquinas son nuevas. En comparación a otras sucursales de SW, acertaron en que se viera fresón. El lugar estaba vacío y pude entrenar agusto. No se si se atasque a otra hora, seguramente mi experiencia sería diferente."
Sports World Studio,3.4,63,4,"Gimnasio pequeño, con equipo apenas suficiente, cuarto de vapor y salones para realizar actividades como spinning y HIIT; lo que lo rescata es el concepto un tanto diferente dentro de la cadena, la ubicación y la calidad del equipo; podría mejorar la atención en recepción y que suban un poco el volumen de la música sin llegar a ser molesto."
